transect_distance_m,datetime,latitude,snow_depth_m,melt_pond_depth_m,ice_thickness_mean_m,sw_absorbed_by_ocean,downwelling_radiative_flux_absorbed_by_ocean,surface_albedo,surface_downwelling_radiative_flux,transect_distance_m,par_absorbed_by_ocean
198.79707466790242,2020-06-27 11:27:55,81.95291,0.05726,0.0,2.8195971428571425,0.5546659827232361,0.5546659827232361,0.8498513102531433,361.7300109863281,198.79707466790242,1.9413309395313263
203.72681275030982,2020-06-27 11:28:03,81.95291,0.03933,0.0,2.9372414285714283,0.6371433138847351,0.6371433138847351,0.83758944272995,355.9798278808594,203.72681275030982,2.230001598596573
208.5545897719451,2020-06-27 11:28:08,81.95293,0.04325,0.0,2.651835714285714,0.8244141340255737,0.8244141340255737,0.8409261703491211,357.52508544921875,208.5545897719451,2.885449469089508
212.65145845035576,2020-06-27 11:28:17,81.95295,0.05838,0.0,2.244762857142857,1.0369644165039062,1.0369644165039062,0.85030198097229,361.9445495605469,212.65145845035576,3.629375457763672
217.3555272132129,2020-06-27 11:28:24,81.95298,0.03372,0.0,2.2853371428571423,1.4603232145309448,1.4603232145309448,0.8314073085784912,353.1524963378906,217.3555272132129,5.111131250858307
222.6277431770813,2020-06-27 11:28:30,81.953,0.06846,0.0,2.416282857142857,0.7531039118766785,0.7531039118766785,0.854597806930542,364.0069885253906,222.6277431770813,2.6358636915683746
227.32919674990177,2020-06-27 11:28:40,81.95301,0.02924,0.0,2.765017142857143,0.9309163689613342,0.9309163689613342,0.8256028294563293,350.5421142578125,227.32919674990177,3.25820729136467
230.84907612818702,2020-06-27 11:28:47,81.95305,0.03372,0.0,3.1428228571428565,0.5564849972724915,0.5564849972724915,0.8316974639892578,353.2834167480469,230.84907612818702,1.94769749045372
237.042624751084,2020-06-27 11:28:52,81.95307,0.2073999999999999,0.0,3.4056,0.0,0.0,0.8709961175918579,372.10638427734375,237.042624751084,0.0
240.75420523335808,2020-06-27 11:28:57,81.95309,0.05726,0.0,3.848054285714285,0.17067621648311615,0.17067621648311615,0.8499377369880676,361.76849365234375,240.75420523335808,0.5973667576909065
244.28804229108565,2020-06-27 11:29:02,81.95312,0.04325,0.0,3.8358071428571434,0.2129048854112625,0.2129048854112625,0.841096818447113,357.6017761230469,244.28804229108565,0.7451670989394188
248.7654868720479,2020-06-27 11:29:07,81.95315,0.03484,0.0,3.927474285714285,0.22081033885478973,0.22081033885478973,0.8331140875816345,353.92578125,248.7654868720479,0.7728361859917641
253.09674466078567,2020-06-27 11:29:13,81.95318,0.03708,0.0,3.7719199999999993,0.25412797927856445,0.25412797927856445,0.8355104327201843,355.0201721191406,253.09674466078567,0.8894479274749756
257.5673654090323,2020-06-27 11:29:22,81.95321,0.06174,0.0,3.720831428571428,0.18623152375221252,0.18623152375221252,0.8520235419273376,362.76446533203125,257.5673654090323,0.6518103331327438
262.47481290485507,2020-06-27 11:29:27,81.95324,0.0,0.06062,3.544294285714285,2.5838229656219482,2.5838229656219482,0.4242110252380371,233.0936279296875,262.47481290485507,9.043380379676819
266.65407401003955,2020-06-27 11:29:34,81.95327,0.04717,0.0,3.3478871428571426,0.3515082895755768,0.3515082895755768,0.8439688682556152,358.94189453125,266.65407401003955,1.2302790135145187
271.2551409860647,2020-06-27 11:29:42,81.9533,0.07183,0.0,3.005341428571428,0.37281033396720886,0.37281033396720886,0.8558424711227417,364.6048278808594,271.2551409860647,1.304836168885231
275.9362696741381,2020-06-27 11:29:50,81.95334,0.1071,0.0,2.8270142857142853,0.31215983629226685,0.31215983629226685,0.8639040589332581,368.554931640625,275.9362696741381,1.092559427022934
281.729601360145,2020-06-27 11:29:55,81.95337,0.05838,0.0,2.914391428571428,0.4906948208808899,0.4906948208808899,0.8504148125648499,361.991943359375,281.729601360145,1.7174318730831146
285.93410430093945,2020-06-27 11:30:04,81.9534,0.04045,0.0,2.776092857142857,0.7503798604011536,0.7503798604011536,0.8385790586471558,356.4294128417969,285.93410430093945,2.6263295114040375
290.9046722121711,2020-06-27 11:30:09,81.95342,0.0,0.04045,2.715235714285714,5.366692066192627,5.366692066192627,0.4514063000679016,238.53677368164062,290.9046722121711,18.783422231674194
293.9875771037599,2020-06-27 11:30:14,81.95345,0.0707,0.0,2.5575,0.6261306405067444,0.6261306405067444,0.8554149866104126,364.3954162597656,293.9875771037599,2.1914572417736053
298.1780229173525,2020-06-27 11:30:19,81.95347,0.05558,0.0,2.279934285714285,1.036841869354248,1.036841869354248,0.8488873839378357,361.2625732421875,298.1780229173525,3.628946542739868
301.26091696203605,2020-06-27 11:30:26,81.95349,0.1396,0.0,1.8161142857142856,0.7027172446250916,0.7027172446250916,0.8675732612609863,370.3791809082031,301.26091696203605,2.4595103561878204
304.8222566998553,2020-06-27 11:30:37,81.9535,0.0892,0.0,1.6626,1.3362210988998413,1.3362210988998413,0.8604525327682495,366.8504638671875,304.8222566998553,4.676773846149445
308.8709022751894,2020-06-27 11:30:42,81.95353,0.05726,0.0,1.7012542857142852,1.8872061967849731,1.8872061967849731,0.8495709896087646,361.58697509765625,308.8709022751894,6.605221688747406
313.1212002051473,2020-06-27 11:30:48,81.95355,0.1009999999999999,0.0,1.8276,0.9943897128105164,0.9943897128105164,0.8628287315368652,368.01953125,313.1212002051473,3.4803639948368073
316.3979304870702,2020-06-27 11:30:54,81.95358,0.0993,0.0,1.7466714285714282,1.101566195487976,1.101566195487976,0.8625144958496094,367.8638000488281,316.3979304870702,3.8554816842079163
320.75741024586813,2020-06-27 11:31:02,81.9536,0.07743,0.0,1.8555985714285712,1.2442537546157837,1.2442537546157837,0.8574485182762146,365.38043212890625,320.75741024586813,4.354888141155243
324.3548524147465,2020-06-27 11:31:07,81.95362,0.03484,0.0,2.0214742857142856,1.9088590145111084,1.9088590145111084,0.8325769901275635,353.67364501953125,324.3548524147465,6.681006550788879
327.446466507622,2020-06-27 11:31:12,81.95365,0.05053,0.0,2.08787,1.375220537185669,1.375220537185669,0.845923125743866,359.85528564453125,327.446466507622,4.813271880149841
331.6342257052403,2020-06-27 11:31:19,81.95367,0.0975999999999999,0.0,1.8154571428571424,1.042617678642273,1.042617678642273,0.8622102737426758,367.7123718261719,331.6342257052403,3.6491618752479553
335.05723416048045,2020-06-27 11:31:26,81.95369,0.03821,0.0,1.7559899999999995,2.38820481300354,2.38820481300354,0.8360092639923096,355.2406005859375,335.05723416048045,8.35871684551239
338.4802425944398,2020-06-27 11:31:34,81.9537,0.03765,0.0,1.4734928571428567,3.238762140274048,3.238762140274048,0.8350523710250854,354.8013916015625,338.4802425944398,11.335667490959167
